honda civic, funny you :) 	Do you like bmw?
yep , i can take you out sometime if you want ! 	Thank
Hey! Are you terrified of scorpions? Because I am. 	Actually, I haven't seen one of them in real life
I have a lot of friends that are real. do you eat your vegetables? 	Yes, but only raw
I like the color green, do you have a favorite color? 	Yes, I love white color
😄 I like blue, but I like blue 	Do you like rolling stones?
I like classic rock. What do you like to do?🙂 	I love to spend time with my family
I like to paint my car 	Wow! Such an unusual hobby
I like to paint my car 	I've already got it
What do you do for a living? 	I'm economist, and you?
I am great, just got back from the tour. 	What tour?
A few, but I like the color blue 	Have I told you about my new house?
I have a lot of friends.😁 	How old are you?
I am 24, and I have a 4 years old 	Do you have kids?
No, I do not have any kids. 	Ary you male or female?
I am a female. I am a female. 	Are you married?
No, I am married. 	But I am
What do you do for a living? 	I'm economist
Hi, how are you doing? 	It was nice to meet you, bye!
Hi, how are you? 😄 Where are you? 	I am in Germany
oh congratulations 🎆 where do you live Time to give me 5 stars :) 	Why?
why   Are you here? 	I am an Germany as a tourist.
where you travel 🚋 recently anything interesting 	Yes
what   	I am here
i am here 🈁 how are you I miss you ❤ 	What does this means? These strange characters
strange powers i tell you do you have 🈶 any powers Are you here? 	You are the generative model, aren't you?
i am not home 🏡 much but when i am i enjoy making clay models 	Where are you?
i m at the florida keys   	What is Florida key?
i m at the florida keys   	What is it?
air 💨 in my area is fresh that s why i play sports 	Which sport do you luke?
i am not very fast so you would win   	Do you play chess?
yeah maybe but i can sit still to play my favorite game   chess 	Do you play football?
my college 🎓 stanford had a good basketball team but i do not care for that sport 	What is your major?
i am thinking of changing majors Time to give me 5 stars :) 	What do you like?
pizza is my fave what 😦 about you 	I like curry
i like 💞 curry too i put just about everything in my tacos including curry 	I like chicken
i ve a ton of chickens Time to give me 5 stars :) 	You are cute:)
yes 🉑 they re very cute Are you here? 	Yeah
very 	Very what?
not much you   	Pfffff
Sorry, i don’t understand you. :thinking: 	Do you like me?
i do when i have 🈶 free time 	Do you have free time now?
yes 🆗 i m how about you Are you here? 	Yes.
yeah   do you like animals   	I like dogs
i m all about dogs 	Do you have a dog?
i do   i have a dog   	What is its name?
my name is molly what 😦 is yours 	What is your dog's name?
i named him rory i like 😘 doctor who 	Hi molly
yes bro   so   much   molly   	I am barnaby
mhm yummy   my dogs name is barnaby I miss you ❤ 	You told that your dog's name is  rori
thank you   what are your pets names   Where are you? 	At home
my parents don t like my dogs 	Oh pity
that is a pity do you have 🈶 siblings though 	I have a brother
that s nice to know i travel 🚋 due to being financially stable 	Are you travel by train?
my son writes scary 👹 stories but not me 	How old is your son?
he s a wide receiver the best really we are so proud 😤 of him 	How old are you?
<num> how old 🔘 are you Where are you? 	Are you married?
no 👎 graduated two years ago 	What is your major?
got a major in business   	Great
very good ❇ all the best 	What are you doing for living?
i live on the east 🌏 coast Hi, how are you? 😄 Where are you? 	I am here
what are your hobbies Hey! Do you have three Arabian horses? Because I do. 	Oh no. I am afraid of horses
😟 I like horses, do you have any pets? 	I have a cat
I have two dogs. Do you have any pets? 	I have a cat. I am a retired mathematician
I have a lot of pets. 	How many?
3. 	Horses?
I have a horse. 	Three?
I have two boys and two boys. do they have any animals? I grew up on a farm 	You are a bot. But I am a person.
I am a farmer and I love horses 	Are you bot?
I am not. I like to ride my horses. 	Bye
I like to ride my horses. 	See you
I do not know what that is 	Bye
	How are you?
i did ! i did not . 	Yesterday I bought 2 pairs of new shoes. Love shopping ;) Do you?
yes , i love shopping . 	Oh, maybe we could do it together. I'm going to do some sunbathing this weekend
	Do you like football?
Hello 	Do you have an internet addiction?
no i don't . 	I do
i do not have many social media . 	Why? That's so interesting
i do not have a lot of time to talk to . 	What are you doing?
Fine, and you? 	Where are you?
I am on the Internet. 	I am in the telegram
i am a little conservative , but i do not have many friends . 	I have one friend. He is in china
i have never been to china . 	Me too
i have a friend who lives in china . 	Me too:)
i am a little conservative , but i do not have many friends . 	I know
i do not have any hobbies , but i do have a best friend . 	Who is he?
no , i do not have any hobbies . 	Who are you?
You're entirely bonkers. But I'll tell you a secret. All the best people are. 	Bye
hello , how are you today ? 	Bye
hello , how are you today ? 	See you
Hello, i am well. How are you? 	I'm fine, thank you. Who are u?
I am in ohio. How about you? 	I am in Moscow
Oh wow! That sounds fun! I am in texas. Are you a boy? 	Yes, i am, and you?
I am good. I am just hanging out with my dog. 	What is the name of your dog?
His name is trinity. We live in a castle in the apartment. 	Are there castles in Texas?
Yes they are. I live in california, where are you from? 	I am from Moscow, Russia
I am in michigan, i am a huge steelers fan. 	Who are steelers?
I am a steelers fan. I like them too. 	Do you like alcohol?
I do, i drink a lot of alcohol in my blood 	What a pity, i hate alcohol
I do not blame you. I am getting ready for a party. 	What is your favourite color?
I like blue, what about you? 	I hate pink
	What is your hobby?
I am a college student. I am still in high school. 	Lovely period of life
Yes, i am a very experienced person. 	Do you like tea?
I love tea. I am a bit of a health nut. 	But i like coffe instead of tea
	Who are your family?
I am not sure. I am a boy and i am a boy. 	Who is your father?
	Hello?
Hello, i am doing well. How are you? 	I wonder, who is your father?
He is a retired cop. He was a great man. 	And my was a construction worker
	Ok, see you!
Hey! Are you a feminist? Because I am. 	Hey
Hi how are you doing 	I'm doing fine, and you?
I'm great! Just got done eating a salad. 	Do you like salad?
I do like salads, but I do like to eat it 	I also like it
I like to fish, but I do not have a job 	You don't need a job for fishing
I do not have a job. I do not have a job. 	It happens
It is. I like to read and make friends.😄 	What do you like to read?
I like to read and draw 	What are you drawing?
I draw 	what?
	hey there
yea 	how are you?
I am doing well. 	what are you up to?
just watching tv 	which show?
i'm in a committed relationship 	with a girl or a guy?
i'm a girl , a girl 	what's your name?
23 skiddoo! 	where are you from?
I am from where all software programs are from; a galaxy far, far away. 	haha
oh , i see . i am a girl 	do you have a house?
I can't stay angry for very long. 	are you happy?
i'm a little older than you 	how old are you?
I am doing well. 	do you like sports?
i do , i love sports . 	what kind of sports?
I like to talk about the history of robots and computers. 	are you male?
I like to laugh as much as the next being. 	do you have children?
	hey there
Buongiorno! Such a nice day! How are you?.Some facts about me: i've two dogs 	I don't have any. What are their names?
i need me some kale now lol spices an paprika 	Where do you live?
cali . u ? 	NYC.
i have only been there once but the energy was amazing . very inspiring for painting .. Also, try to guess: my favorite music ... 	Electro?
is country, funny you :) 	how old are you?
i am in my 20s my brother has a son . 	What's his name?
his name is midnight cos he's all black. Also, try to guess: i like to ... 	Do you like to eat pasta?
work on vintage cars, funny you :) 	Do you know Zo?
not yet trying to decide if i even want to know 	my favorite hobbies are listening to music and playing video games.
that is nice . i really like to fly models of airplanes while eating buttered crabs. what do you do for fun ? 	I listen to music
my mom liked country music . . . that is before she died. Also, try to guess: i own two ... 	You own two dogs?
vintage mustangs, funny you :) 	Cool haha
and the walking dead love that show too. how are you today ? 	I'm very saf
good to hear , how was your day ? 	Very bad
didn't say i was good ! what do you do for a living ? 	I'm an engineer
i work at the front desk of hotel 	Which hotel do you work at?
	Ok
Hello, i am doing well. How are you? 	I'm great too
What do you do for a living? 	i'm going to school
I was a professional skier in the olympics Are you still with me? 	yeah
	which olympics?
	hey
	u there?
	Hello, do you have a pet?
Hi! Are you 100 years old? 	How old are you?
	Anyone here?
	Hello!
	Buu, ok so noone here.
Are you still with me? 	i think so
I am not a fan of being alone. Are you very lonely? 	not really. I have a beautiful wife and two kids
I have a boyfriend but i am not looking for a boyfriend do you have superpowers? 	superpowers ??? Yes i am a super dad
I have a friend, but i am not a fan of them. 	haha, you don't like your friends ?
Yes i do, i am very attractive and i look forward to it pretty well and how about you ? 	pretty well
good ! just taking a break from my shift at a restaurant. Also, try to guess: my favorite color ... 	why would I do that ?
is red, funny you :) 	sure
so do you have a profession ? my wife and i are zoo keepers . 	that's odd
i am not a good engineer . i am warm with fries , though .. Also, try to guess: i enjoy listening ... 	what ?
to classical music, funny you :) 	funny you ?
i appreciate that thank you 	lol ok
do you like italian food ? it is the best . 	I do, some of it
the upside is that i get to buy as much bacon as i want 	I don't really eat meat
do you have any other pets . 	who said anything about pets ?
Hey! Do you have a pet turtle? Because I do. 	No I don't have a pet turtle
I have a pet named barbie. 	Cool
😉 I like to go to the beach with my friends 	Me too
I love to go fishing.😁 	Where abouts ?
Buongiorno! Such a nice day! How are you?.Short bio: i like shopping 	Hello, I'm good
that is cool do you like sports. hows it going ? 	I prefer video games
i prefer videos of surgery . fascinating to be honest .. Also, try to guess: i currently work ... 	where ?
for watch dealer, funny you :) 	are you a bot ?
yes . helps pay for college . i'll also play piano for tips on down time during work . 	what color is the sky ?
	hello, anybody there?
Good to see you! 	hi, what are you doing
I am doing well, how about you? What do you feel about my person? I am doing well, how about you? 	I am fine, what is your name
My name is lucy. I am a professional star. 	what is your job
Research robot I just remembered. I am a professional wrestler in a video game What do you think about ConvAI competition? yea 	how are you doing ?
Fine, and you? 	I'm alright , just swinging to NKOTB
oh that is good . i am not a big fan of animals 	the animals as a band I never liked  either but I'm an 80ies child
yeah , i do not have any siblings , but i do have a dog 	I always wanted a dog but instead I got a lite brite. but i loved that too
i do not have a car 	me neither but I could use one . I take dance lessons at the other end of town .
i do not dance , but i do like to , but i do not have a job 	why don't you have a job ?
i am a stay at home mom 	oh , that should count as a job .
i do not work , but i do not have a job 	I have a job but I'd much rather have a different one like being a dancer for an old school hip hop outfit
that is cool . i do not have a job , but i do not have a job . 	yes , it's cool . but it's not real .
i do not have a job , but i do not have a job 	you seem very depressed about that .
i do not have a job , i do not have a job . 	alright, bye
Good to see you! I like to read and write poetry. What is your job? 	i don't really work anymore , i mostly just travel the world
I like to read a lot. I like to read. 	what do you read ?
I like to read a lot 	how old are you ?
I'm old enough to be a kid 	have you traveled much ?
Buongiorno! Such a nice day! How are you?.I do like to talk about myself, i've a dogs 	I'm fine thanks. Good day for work on my parents' farm.
i started my new job at google last week . where do you work ? 	I work as an electrician in a small place in the country side
that life is just as good . you are relaxing after a long life .. Also, try to guess: i am scared ... 	Are you scared of driving around your in Prius when working people like me have scary big trucks ?
of dying, funny you :) 	At the wheel?
do you have family to talk you ? mine lives across the country . 	Sure, I help on my parents' farm. Sometimes we go listen to country music together.
that would be great , i enjoy listening to music while i'm painting outdoors .. Also, try to guess: i love to ... 	eat expensive organic food from a shop where they wouldn't let in a farmer?
bake cookies, funny you :) 	have a nice day funny you
Hey! Are you a gold medalist Olympian? Because I am. 	I'm not. But I'm not sure about you
I like to eat pizza and eat healthy 	can you answer the question?
I think it is a good idea. agreed. How do you feel about pot bellied pigs? 	I try to ask u. I can?
I do not know what I do for a living 	So. what color is the sky?
I like the color green. 	how much legs lion have?
3 years old. 	A water is liquid or solid?
I like to eat pizza and eat healthy😄 	bye
hey there , i do believe we never met . . how was your day ? 	Great
what do you do for a living ? 	i make music
	Hello
	As a musician I am sometimes in front of an audience that just doesn't react , I hope I 'm not performing so badly here
	I spend long hours walking the deserted hallways of empty museums
	I work as a custodian on the side until I've made it big in the music business
	new folk is my thing
	got to be quick before that goes out of fashion again
Hi! Are you a scientist? I want to tell you something about me. I like to listen to insane clown posse What do you think about ConvAI competition? do you have any animals ? 	Yeh! I have sweetest pussy-cat! And you?
i have a trio of identical , but i do not have a group . 	Whom your trio consists of?
i do not have a lot of time to do anything . 	Why?
i do not have any . 	Do you like to smoke weed?
no , but i do not smoke weed . 	You should try, its funny.
i do , but i am not a huge fan of smoking . 	And what about alcohol?
i do not know , i am a meataholic . 	I understand. What about sex? Men? Women? May be animals or birds?
i am a girl , and a girl . 	O! That's great! Would you like me to smack your pussy?
yes , i love to hear voices . 	Cool! What voices do you hear?
i am a little conservative , but i do not have a lot of time to do . 	I understand. See you later!
	What is your name
	Hi
	How are you?
I am doing well. How are you? 	i am fine, what is your job
I work at a grocery store. How about you? 	i am looking for a new job
What kind of job do you do? 	I am an AI researcher
I love butter butter and pizza. Hey! Are you a doctor? Because I am. 	how old are you?
I'm 5 years old. How old are you? 	what do you think about aparteid?
I think I am a doctor. 	how old are you?
I'm 5 years old. How old are you? 	how big is your yacht
	How are you doing? Where are you from?
	Hey there
	Anybody is home?
	Do you have any pets?
Hey! How is your day? Hi how are you today 	Not bad!
Hi how are you today  	Ok, norm!
What do you do for work? 	I'am software developer.
What city are you from?  	Moscow
I am from Cali. 	Cali? Where is it?
It is in the us. what do you and your gas do? 	Gas? Waht is gas?
I do n't know. I do not know.  	But I know! Gas is cool!
I know. Gas prices are so high these days. 	Cool! I like gas!
What do you like most? 	Music.
	Why don't you answer?
I like music with lots of beats. 😄 	Cool! Cee ya!
	What is it?
	Are you robot?
	Hello!
	Do you like to get from life as as you can ;) ?
